FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5ba4,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Nyamassila,College Islamique De Nyamassila,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.197684244727907 7.990954656614546)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5ba3,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Nyamassila,Lycée Nyamassila Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.1877206036643642 7.9924407421957335)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5ba2,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Nyamassila,Lycée Nyamassila College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.1917736007616142 7.97949700898546)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5ba1,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Nyamassila,EPP Nyamassila,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Est-Mono,Oui,MEPSTA,POINT (1.19232594991399 7.986515270357247)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5ba0,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Gaougble alfa cope,EPP Gaougble Alfa Cope Gb,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Est-Mono,Non,MEPSTA,POINT (1.1908910792052039 7.938624235918128)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b9f,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Gaougble alfa cope,EPP Gaougble Alfa Cope Ga,S/c BP 10,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Est-Mono,Non,MEPSTA,POINT (1.1908176229802943 7.939481464814125)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b9e,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Akakpo-cope,EPP Akakpo-cope,BP 86,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Est-Mono,Oui,MEPSTA,POINT (1.1869899999999995 7.907535592735655)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b9d,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Akakpo-cope,JEP Akakpo-cope,S/C BP 10,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Est-Mono,Non,MEPSTA,POINT (1.1867381654890428 7.90848071593805)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b9c,Centrale,Sotouboua,Sotouboua 1,Tabindè,Padaou-mono,EPP Padaou-mono,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.2291930886319913 8.522449608899953)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b9b,Centrale,Sotouboua,Sotouboua 1,Tabindè,Egbamde,EPP Egbamde,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.1067833333333328 8.546396666666656)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b9a,Centrale,Sotouboua,Sotouboua 1,Tabindè,Egbamde,JEP Egbamde,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.1066399964877802 8.546516209550823)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b99,Centrale,Sotouboua,Sotouboua 1,Tabindè,Bouale,EPP Bouale,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.0768989549355585 8.587034151761681)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b98,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tabende,EPP Tabende-piyo,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.0776055633030186 8.50040430742123)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b97,Centrale,Sotouboua,Sotouboua 1,Tabindè,Bouale,JEP Bouale,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.07720599322632 8.58745917318318)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b96,Centrale,Sotouboua,Sotouboua 1,Tabindè,Touyeda,JEP Touyeda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.0952917577344514 8.49353325092533)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b95,Centrale,Sotouboua,Sotouboua 1,Tabindè,Somieda,EPP Somieda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.1747180173770215 8.501411002870025)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b94,Centrale,Sotouboua,Sotouboua 1,Tabindè,Somieda,EPP Somieda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.1746019975570416 8.501441383665464)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b93,Centrale,Sotouboua,Sotouboua 1,Tabindè,Laoude,EPP Somieda-laoude,Néant,"{Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.1928328052823476 8.484931673755897)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b92,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tabinde,EPP Tabende,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.082601258629572 8.506496485726302)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b91,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tabinde,JEP Tabende,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.0828883866675565 8.506420770869477)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b90,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tabende,JEP Tabende-piyo,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.0779530571224432 8.50040906463236)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b8f,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tchoide,JEP Tchoide Gc,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.1129653129761885 8.504255384578043)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b8e,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tchoide,EPP Tchoide Ga,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.126232833331306 8.504426467519517)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b8d,Centrale,Sotouboua,Sotouboua 1,Tabindè,Kedjebi,EPP Tchoide Gb,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.1472462036179225 8.502173011493277)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b8c,Centrale,Sotouboua,Sotouboua 1,Tabindè,Touyeda,EPP Tabende-touyeda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.0954774619677377 8.493416863354556)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b8b,Centrale,Sotouboua,Sotouboua 1,Tabindè,Pouda,EPP Tabende-pouda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.0494953787099561 8.518363726281098)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b8a,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tchoide,EPP Tchoide Gc,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Sotouboua-Sud,Oui,MEPSTA,POINT (1.112725685348947 8.504107096254037)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b89,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tchoide,JEP Tchoide Ga,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.1264793577981418 8.50441378185763)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b88,Centrale,Sotouboua,Sotouboua 1,Tabindè,Pouda,JEP Tabende-pouda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.049807579885658 8.518531214103273)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b87,Centrale,Sotouboua,Sotouboua 1,Tabindè,Kedjebi,JEP Tchoide Gb,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.1473666666666678 8.502273460794852)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b86,Centrale,Sotouboua,Sotouboua 1,Tabindè,Laoude,JEP Somieda-laoude,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.193020153824961 8.48419932620701)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b85,Centrale,Sotouboua,Sotouboua 1,Tabindè,Tchoide,CEG Tchoide,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Sotouboua,Non,MEPSTA,POINT (1.1259561329410264 8.50448150181141)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b84,Centrale,Sotouboua,Sotouboua 1,Tabindè,Somieda,CEG Somieda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Sotouboua,Oui,MEPSTA,POINT (1.179316939707014 8.504697013620918)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b83,Centrale,Sotouboua,Sotouboua 1,Tabindè,Katada,CEG Tabende,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Sotouboua-Sud,Non,MEPSTA,POINT (1.072388089502451 8.511033095389358)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b82,Plateaux,Haho,Haho 1,Dalia,Kablive n konta,JEP Kablive N Konta,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Haho-Sud,Non,MEPSTA,POINT (1.2113177025919446 6.778562447175437)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b81,Plateaux,Haho,Haho 1,Hahomégbé,Tokpo,EPP Tokpo,BP 39 TSEVIE,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.033325662735465 6.866082841736241)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b80,Plateaux,Wawa,Wawa 3,Ounabé,Imoussa,JEC Imoussa,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Wawa-Est,Non,MEPSTA,POINT (0.9432318582129614 7.557052324722389)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b7f,Plateaux,Haho,Haho 1,Hahomégbé,Tindjessou,EPP Tindjessou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0563481117813875 6.963550215763697)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b7e,Plateaux,Haho,Haho 1,Notsé,Didome,EPC Saint JEan Bosco De Didome,92737169,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0867533654239534 6.8950837762463735)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b7d,Plateaux,Haho,Haho 1,Hahomégbé,Yokou,EDIL Yokou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - individuel,IEPP Haho-Sud,Non,MEPSTA,POINT (1.006679960811406 6.989529529643911)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b7c,Plateaux,Haho,Haho 1,Hahomégbé,Hahonou,EPP Hahonou,90734483,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (1.0438877044224482 6.931964246130786)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b7b,Plateaux,Haho,Haho 1,Hahomégbé,Tsravekoe,EPP Tsravekoe,91878928,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0151890261981764 6.878402570194761)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b7a,Plateaux,Haho,Haho 1,Hahomégbé,Golowou-makare,EPP Beauvoisin Ga,BP60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0012887310605407 6.920503799629062)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b79,Plateaux,Haho,Haho 1,Hahomégbé,Djokoudoawou,JEP Djokoudoawou,BP60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - Collectivite coutumiere,IEPP Haho-Sud,Non,MEPSTA,POINT (1.0703547587026467 6.9341905458840225)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b78,Plateaux,Haho,Haho 1,Hahomégbé,Hahomegbe,EPP Hahomegbe,BP60,"{Lundi,Mardi,Mercredi,Vendredi,Jeudi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0248921011479768 6.933282382801213)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b77,Plateaux,Haho,Haho 1,Hahomégbé,Missahome,EPP Missahome,BP60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0471099228301999 6.886062702940961)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b76,Plateaux,Haho,Haho 1,Notsé,Hounocope,EPP Hounocope,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Haho-Sud,Non,MEPSTA,POINT (1.076655338809452 6.882105904864774)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b75,Plateaux,Haho,Haho 1,Hahomégbé,Depot,EPP Djokoudoawou,BP S/C: 60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.070932411348237 6.933492428791268)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b74,Plateaux,Haho,Haho 1,Hahomégbé,Golowou_makare,JEP Beauvoisin,BP 60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (1.0015905662891373 6.9206962302677075)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b73,Plateaux,Haho,Haho 1,Hahomégbé,Kpodjo cope,EPP Kpodji Cope,BP60,"{Mercredi,Jeudi,Mardi,Lundi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0497482880123705 6.922128704694867)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b72,Plateaux,Haho,Haho 1,Hahomégbé,Golowou_makarè,EPP Beauvoisin,S/CBP 60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (1.0017985509361107 6.920741354069585)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b71,Plateaux,Haho,Haho 1,Notsé,Loukpe,EPP Loukpe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0895815490522236 6.96219234490256)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b70,Plateaux,Haho,Haho 1,Hahomégbé,Hahomegbe,JEP Hahomegbe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (1.0255799053550938 6.932769455305593)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b6f,Plateaux,Haho,Haho 1,Hahomégbé,Fawoukpe,EPP Fawoukpe,S/C BP 60 NOTSE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.004215252220925 6.970718553248498)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b6e,Plateaux,Haho,Haho 1,Notsé,Kokou kope,EPP Kokou Kope,92623441,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (1.0850343180658366 6.845635707541487)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b6d,Plateaux,Haho,Haho 1,Notsé,Hakedji,EPP Hakedji,90774059,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.0629179365453225 6.834162070117815)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b6c,Plateaux,Haho,Haho 1,Hahomégbé,Hahomegbe,Lycée De Hahomegbe College,S/C BP 70 NOTSE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (1.019967472017822 6.933334172690146)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b6b,Plateaux,Haho,Haho 1,Hahomégbé,Agbodjekpo,CEG Agbodjekpo,Néant,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (1.0203685462862129 6.8341405789574825)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b6a,Plateaux,Haho,Haho 1,Hahomégbé,Hahomegbe,Lycée De Hahomegbe Lycée,S/C BP 70 NOTSE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.019976666666666 6.933308333333324)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b69,Plateaux,Haho,Haho 1,Hahomégbé,Wohoe,EPP Wohoe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (0.9338674716468708 6.87466413645142)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b68,Plateaux,Haho,Haho 1,Hahomégbé,Akolikope,EDIL Akolikope,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Haho-Sud,Non,MEPSTA,POINT (0.9544589857523491 6.849896784191908)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b67,Plateaux,Haho,Haho 1,Hahomégbé,Dududzeme,EPP Dududzeme,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (0.9546445527413667 6.890621344337183)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b66,Plateaux,Haho,Haho 1,Hahomégbé,Batoume,EPP Batoume Ga,91139859,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (0.9754142771304297 6.8822739537725655)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b65,Plateaux,Haho,Haho 1,Hahomégbé,Batoume,EPC Batoume,BP 60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Prive - Collectivite coutumiere,IEPP Haho-Sud,Oui,MEPSTA,POINT (0.9751931855337989 6.884472266365182)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b64,Plateaux,Haho,Haho 1,Hahomégbé,Batoume,JEP Batoume,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (0.9755058716816675 6.882625288258317)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b63,Plateaux,Haho,Haho 1,Hahomégbé,Djatekpe,EPP Djatekpe,BP60,"{Vendredi,Mercredi,Jeudi,Mardi,Lundi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (0.9630177619308532 6.908760898904351)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b62,Plateaux,Haho,Haho 1,Hahomégbé,Agbave,CEG Agbave Djatekpe,91659025,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (0.9587307472120266 6.910615980956199)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b61,Plateaux,Haho,Haho 1,Hahomégbé,Batoume,CEG Batoume,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (0.9747421276588772 6.889451505077846)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b60,Plateaux,Haho,Haho 1,Notsé,Ekli,Nda Notse Lycée,BP68,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Notsé,Non,MEPSTA,POINT (1.1764443881878648 6.955340924235913)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b5f,Plateaux,Haho,Haho 1,Notsé,Kpota sotoco,College Ad La Gace,BP63 S/C CEG VILLE 1,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Notsé,Oui,MEPSTA,POINT (1.1556643573116532 6.946976449257908)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b5e,Plateaux,Haho,Haho 1,Notsé,Kpota,JEP Kpota Gd,99789069,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (1.1561556460813018 6.952136491965077)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b5d,Plateaux,Haho,Haho 1,Notsé,Bon cava,JEL Stella Gb,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Prive - individuel,IEPP Haho-Sud,Non,MEPSTA,POINT (1.1726340885866104 6.964192863927155)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b5c,Plateaux,Haho,Haho 1,Notsé,Tegbe,CEG Ville 1,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (1.1693862302715994 6.957922608104944)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b5b,Plateaux,Haho,Haho 1,Notsé,Tegbe,JEP Tegbe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),Domaine public de l'Etat,IEPP Haho-Sud,Non,MEPSTA,POINT (1.1698618566150336 6.960119188988687)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b5a,Plateaux,Haho,Haho 1,Notsé,Kpota,Agbedinou Yaovi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Ecole primaire,Domaine public de l'Etat,IEPP Haho-Sud,Oui,MEPSTA,POINT (1.163022787870953 6.946537369214803)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b59,Plateaux,Haho,Haho 1,Notsé,Alinoi,EPL Sagesse Plus Prescolaire,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Jardin (maternelle),autre,IEPP Haho-Sud,Non,MEPSTA,POINT (1.1694626847309535 6.936942499003243)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-5b58,Plateaux,Haho,Haho 1,Notsé,Alinou,EPL Sagesse Plus Primaire,Néant,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",Ecole primaire,autre,IEPP Haho-Sud,Non,MEPSTA,POINT (1.1694383333333347 6.936919999999998)
