FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-280b,Plateaux,Amou,Amou 1,Amlamé (Ouma),Amou-godo,Lycée D'amou-oblo College,BP 92 Amlame,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Atakpamé,Non,MEPSTA,POINT (0.875957866701619 7.403251857875747)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-280a,Plateaux,Amou,Amou 2,Kpatégan,Kpategan,Lycée De Kpategan College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.0531401984899111 7.327047650606807)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2809,Plateaux,Amou,Amou 2,Kpatégan,Basse-ogbatanawlou,CEG Basse-ogbatanawlou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Atakpamé,Non,MEPSTA,POINT (1.0777522258369425 7.350782675232556)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2808,Plateaux,Amou,Amou 2,Kpatégan,Oulo-elavagnon,College Methodiste Oulo-elavagnon,S/C BP49,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Atakpamé,Non,MEPSTA,POINT (0.9743573373365355 7.380666713868185)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2807,Plateaux,Amou,Amou 2,Ekpégnon,Ekpegnon,CEG Ekpegnon,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.0206502456536088 7.254163785008879)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2806,Plateaux,Amou,Amou 2,Ekpégnon,Nyile,College Methodiste De Nyile,Non,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Atakpamé,Oui,MEPSTA,POINT (0.9688770998707598 7.32569161137958)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2805,Maritime,Golfe,Golfe 5,Aflao-Gakli,N/a,CEG Agbalepedo,N/a,N/a,College,N/a,IESG Golfe-Ouest,N/a,N/a,POINT (1.1971368776331277 6.188387869786041)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2804,Plateaux,Amou,Amou 2,Amou-Oblo,Vovokome,CS Schekina Accademie,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (0.864476666666666 7.3837533333333205)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2803,Plateaux,Amou,Amou 2,Amou-Oblo,Datcha-kome,College Saint Michel D'amou-oblo,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Atakpamé,Non,MEPSTA,POINT (0.870583135478118 7.387284173289952)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2802,Plateaux,Amou,Amou 2,Amou-Oblo,Patatoukou,CEG Patatoukou,S/C IESG ATAKPAMÉ,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (0.8522182967928935 7.349003907108179)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2801,Plateaux,Amou,Amou 2,Sodo,Sodo,CEG Sodo,BP27 KPELE ELE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (0.8221349880397978 7.309549739118658)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-2800,Plateaux,Amou,Amou 2,Sodo,Mamakope,CEG Mamakope,S/C BP 20,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Non,MEPSTA,POINT (0.8690883333333331 7.3000200000000035)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ff,Plateaux,Amou,Amou 3,Evou,Evou-apegame,CEG Evou-apegame,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Non,MEPSTA,POINT (1.0257841489149764 7.548239057856034)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27fe,Plateaux,Amou,Amou 3,Evou,Yao kope,CEG Yao Kope,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Atakpamé,Non,MEPSTA,POINT (1.0395717203947852 7.513717057909641)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27fd,Plateaux,Amou,Amou 3,Gamé,Game,CEG Game,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Atakpamé,Non,MEPSTA,POINT (1.0701398216562523 7.738656170825529)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27fc,Plateaux,Amou,Amou 3,Gamé,Sevia,CEG Sevia,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Atakpamé,Oui,MEPSTA,POINT (1.0915876995385752 7.726457063531816)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27fb,Plateaux,Amou,Amou 3,Otadi,Otadi,CEG Otadi,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Non,MEPSTA,POINT (0.9978570520901802 7.651772052289925)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27fa,Plateaux,Amou,Amou 3,Otadi,Medi,CPL Cental De Medi,Nsp,"{Mardi,Mercredi,Jeudi,Vendredi,Lundi}",College,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (1.001956649586777 7.675026573114246)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f9,Plateaux,Amou,Amou 3,Otadi,Yade-gbekon,CPL Essoboe De Yade-gbekon,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Atakpamé,Non,MEPSTA,POINT (0.9578301619421623 7.71782544648735)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f8,Plateaux,Amou,Amou 3,Otadi,Oga,CEG Oga,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Atakpamé,Oui,MEPSTA,POINT (0.9093299999999993 7.6411283333333255)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f7,Plateaux,Amou,Amou 3,Hihéatro,Goudeve-lomnava,CEG Goudeve-lomnava,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Atakpamé,Non,MEPSTA,POINT (1.080259983020334 7.560555323435122)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f6,Plateaux,Amou,Amou 3,Hihéatro,Hiheatro,CSPA De Hiheatro,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (1.099782404337376 7.540521123865715)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f5,Plateaux,Amou,Amou 3,Hihéatro,Hiheatro,CEG Hiheatro,ATAKPAMÉ BP 24,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.1041753962534888 7.537627549667522)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f4,Plateaux,Amou,Amou 3,Hihéatro,Okama,CEGIL okama,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Atakpamé,Non,MEPSTA,POINT (1.0881125842518198 7.625391397158539)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f3,Plateaux,Amou,Amou 3,Hihéatro,Deme,CEG Deme,S/C Inspection BP 111,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Non,MEPSTA,POINT (1.073046723405858 7.590067198182638)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f2,Plateaux,Amou,Amou 3,Hihéatro,Hiheatro,CS Les Iltes College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (1.105050856181246 7.535673790978848)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f1,Plateaux,Amou,Amou 3,Hihéatro,Hiheatro,CS Freinet 2 College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (1.1044693573934228 7.533707461404205)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27f0,Plateaux,Amou,Amou 3,Hihéatro,Hiheatro,College CS La Main De Dieu,BP 433,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (1.1112802960842172 7.538320380632674)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ef,Plateaux,Amou,Amou 3,Okpahoé,Okpahoue,CEG Okpahoue,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Atakpamé,Oui,MEPSTA,POINT (1.0167674015000812 7.611863539616364)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ee,Plateaux,Amou,Amou 3,Témédja,Elavagnon,CEG Elavagnon,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Nsp,IESG Atakpamé,Non,MEPSTA,POINT (1.0956411840934728 7.5141960623487645)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ed,Plateaux,Amou,Amou 3,Témédja,Temedja,Lycée De Temedja College,BP 304 Atakpamé,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",College,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.0656215481388331 7.524367341608041)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ec,Plateaux,Amou,Amou 3,Avédjè,Avedje,CEG Avedje,Avedje,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.127725118636877 7.463298863659351)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27eb,Plateaux,Anié,Anié 1,Pallakoko,Pallakoko,CEG Pallakoko,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.0909409439454634 7.838994207018101)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ea,Maritime,Golfe,Golfe 7,Aflao-Sagbado,N/a,CS Rodano College,N/a,N/a,College,N/a,IESG Golfe-Ouest,N/a,N/a,POINT (1.1043178640395641 6.1826308891124855)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e9,Plateaux,Anié,Anié 1,Pallakoko,Akaba,CEG Akaba,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Anié,Oui,MEPSTA,POINT (1.0525895165078125 7.952477021634636)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e8,Plateaux,Anié,Anié 1,Anié,Jean cope,Lycée Anie 2 College,BP 29 ANIE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.2015869888476374 7.745702354612376)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e7,Plateaux,Anié,Anié 1,Anié,Anié,CS Diyaoul Islam,Nsp,"{Mardi,Mercredi,Lundi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.201029266240927 7.777515189929803)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e6,Plateaux,Anié,Anié 1,Anié,Anie ode,CS Bonheur Supreme College,91250518/92273190,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.2014420545378066 7.762671312321815)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e5,Plateaux,Anié,Anié 1,Anié,Adelicome,CS La Grâce Anie College,BP 07 ANIE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.2009917041040996 7.766342565767029)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e4,Plateaux,Anié,Anié 1,Anié,Boulali,CEG Anie Ville,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.1988206866615667 7.764134265075202)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e3,Plateaux,Anié,Anié 1,Anié,Kpassa,College Saint Michel Archange,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Anié,Oui,MEPSTA,POINT (1.1994811422365859 7.7706083450961385)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e2,Plateaux,Anié,Anié 1,Anié,Ewode,CS La Solidarite Gb College,98043490,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.2052888384002438 7.7625923592639685)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e1,Plateaux,Anié,Anié 1,Anié,Anie,CS Federico Mayor College,BP 49,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Anié,Non,MEPSTA,POINT (1.1950591953044425 7.759127368013822)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27e0,Plateaux,Anié,Anié 1,Anié,Djangbassou,CEG Adjreke 2,S/C BP 10,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.1889503177186196 7.83083856354558)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27df,Plateaux,Anié,Anié 1,Anié,Kpassa,CS La Lumiere College,BP 11 ANIE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.193258789959859 7.782611992498101)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27de,Plateaux,Anié,Anié 1,Anié,Anie,College CS Mon Avenir,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.1951750000000005 7.755416666666668)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27dd,Plateaux,Anié,Anié 1,Anié,Djintoyi,CEG Djintoyi,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.2141999131588403 7.773861604251886)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27dc,Plateaux,Anié,Anié 1,Anié,Kpassa cope,CS Omega College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.190036301681591 7.781835479247141)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27db,Plateaux,Anié,Anié 1,Anié,Campement,Crg Anie Camp,S/C BP 77 ATAKPAME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Non,MEPSTA,POINT (1.1881387314293363 7.762234809512749)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27da,Plateaux,Anié,Anié 1,Anié,Kpassa,CEG Kpassa,S/c BP 10,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.1933803502861153 7.790907545565916)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d9,Plateaux,Anié,Anié 1,Anié,Assigame,CS Les Elites De Demain College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Anié,Non,MEPSTA,POINT (1.1923479019579228 7.767517244380454)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d8,Plateaux,Anié,Anié 1,Anié,Anie,College Efa Albandary,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.1928717876092099 7.756035558923311)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d7,Plateaux,Anié,Anié 1,Anié,Anie,EPL La Solidarite College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Non,MEPSTA,POINT (1.1923016310972734 7.756024476359141)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d6,Plateaux,Anié,Anié 1,Kolo-Kopé,Kpendele,CEG Kpendele,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.3593285580604468 7.772098822306041)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d5,Plateaux,Anié,Anié 1,Kolo-Kopé,Kolo cope,CEG Kolo Cope,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.281023384340562 7.798780428631305)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d4,Plateaux,Anié,Anié 2,Adogbénou,Adogbenou,Lycée D'adogbenou College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Anié,Oui,MEPSTA,POINT (1.4286983333333332 7.741206666666667)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d3,Savanes,Tône,Tône 3,Lotogou,Dassoute nanik,CEG Dassoute Nanik,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Dapaong,Non,MEPSTA,POINT (0.0354014422918022 10.782329262993036)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d2,Plateaux,Anié,Anié 2,Adogbénou,Tchagri-tchakpa,CEG Tchagri-tchakpa,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Anié,Non,MEPSTA,POINT (1.5290249999999996 7.8141899999999955)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d1,Plateaux,Anié,Anié 2,Adogbénou,Efole,College Afole,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.5918568842628056 7.810887638958983)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27d0,Plateaux,Anié,Anié 2,Adogbénou,Okeloukoutou,CEG Okeloukoutou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.4702598153716424 7.748033255870728)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27cf,Plateaux,Anié,Anié 2,Adogbénou,Kpatala,CEG-il Kpatala,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Anié,Non,MEPSTA,POINT (1.5344149547381476 7.7804089670297625)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ce,Kara,Kéran,Kéran 2,Ossacré,Pangouda,CEG Pangouda,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Niamtougou,Non,MEPSTA,POINT (0.8131716361584813 10.018262624156852)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27cd,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Bodze,Lycée Bodze Kpele College,S/C IESG ADETA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.9052023224848157 7.092010504673526)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27cc,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Atime,CEG Kpele Adeta 2,IESG ADETA,"{Jeudi,Vendredi,Mercredi,Mardi,Lundi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.7263711263570743 7.111200301826626)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27cb,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Adeta kodeme,CEG Adeta 1,BP 41,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.7339950000000003 7.122238333333334)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ca,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Kpele adeta,CPL Sagesse Universelle College,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Kpelé,Non,MEPSTA,POINT (0.7317554137918207 7.133286765306426)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c9,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Zongo,Institut Franco-arabe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Kpelé,Non,MEPSTA,POINT (0.7362950000000001 7.128261666666658)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c8,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Toutou,CEG Kpele Toutou,S/C IESG ADETA BP,"{Jeudi,Lundi,Mardi,Mercredi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.7421099236035529 7.099064040402363)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c7,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Kpele tsiko,CEG Kpele Tsiko,IESG ADETA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - individuel,IESG Kpelé,Non,MEPSTA,POINT (0.7173486599452681 7.1225156961435205)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c6,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Kpele tsiko,College Baptiste Biblique La Lumiere,S/C BP 27,"{Lundi,Mercredi,Mardi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Kpelé,Oui,MEPSTA,POINT (0.7248823131048521 7.125814754355914)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c5,Plateaux,Anié,Anié 2,Atchinédji,Atchinedji,CEG Atchinedji,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.415526432881524 7.679935818771125)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c4,Plateaux,Anié,Anié 2,Atchinédji,Gbegnafe sada,CEG Gbegnafe Sada,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Anié,Oui,MEPSTA,POINT (1.3724905512765617 7.697772746668567)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c3,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Danyi afiadenygba,CEG Danyi Afiadenygba,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Non,MEPSTA,POINT (0.7069438625074346 7.311235846359388)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c2,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Danyi apeyeme,CEG Danyi Apeyeme,Néant,"{Lundi,Mardi,Mercredi,Vendredi,Jeudi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.6981097440164226 7.212073429966863)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c1,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Danyi apeyeme,College Saint Michel College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - entreprise,IESG Kpelé,Oui,MEPSTA,POINT (0.691333835976535 7.20218179313788)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27c0,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Babahoe,CEG Danyi Babahoe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.6821774732397375 7.330964003410656)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27bf,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Danyi dzogbegan,CEG Danyi Dzogbegan Mempeassem,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Non,MEPSTA,POINT (0.6931274700248403 7.229239070083661)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27be,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Atigba ndigbe,CEG Danyi Atigba Ndigbe,Néant,"{Lundi,Mardi,Mercredi,Vendredi,Jeudi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.689154803431791 7.148987114353835)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27bd,Plateaux,Danyi,Danyi 1,Danyi-Kakpa,N digbe,CPL Bel Avenir Danyi N'digbe,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Prive - Collectivite coutumiere,IESG Kpelé,Non,MEPSTA,POINT (0.6796047400274343 7.139751836307126)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27bc,Plateaux,Danyi,Danyi 1,Danyi-Kakpa,Kudzragan,Lycée Danyi Kudzragan College,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Non,MEPSTA,POINT (0.6251218641639954 7.1417811539764315)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27bb,Plateaux,Danyi,Danyi 1,Danyi-Kakpa,Keteme,CEG Keteme,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.6629920725909515 7.17360771697807)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-27ba,Plateaux,Danyi,Danyi 1,Danyi-Kakpa,Nsp,College Prive La Aique Envol Dzedrame,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",College,autre,IESG Kpelé,Non,MEPSTA,POINT (0.631715226941674 7.170518116781238)
