FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,etablissement_nom,etab_adr,ouverture_jour,etablissement_categorie,terrain,inspection_tutelle,terrain_sport,ministere_tutelle,geometry
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f21,Plateaux,Amou,Amou 1,Amlamé (Ouma),Zongo,Lycée Amlame Lycée,S/c Bp 287 ATAKPAME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (0.9068277496740258 7.457292591815033)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f20,Plateaux,Amou,Amou 1,Amlamé (Ouma),Amou-godo,Lycée D'amou-oblo Lycée,BP 92 Amlame,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Atakpamé,Oui,MEPSTA,POINT (0.8760022889879191 7.403231526409611)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f1f,Plateaux,Amou,Amou 2,Kpatégan,Kpategan,Lycée De Kpategan Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.0531459537641379 7.327068341122686)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f1e,Centrale,Blitta,Blitta 1,Blitta-Village,Blitta carrefour,Lycée Blitta Carrefour College,91949204,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine Prive de l'Etat,IESG Sotouboua,Non,MEPSTA,POINT (1.0203646950349083 8.355087100144226)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f1d,Plateaux,Amou,Amou 3,Hihéatro,Hiheatro,Lycée Hiheatro,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.0996569221143109 7.532787995797209)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f1c,Plateaux,Amou,Amou 3,Témédja,Temedja,Lycée De Temedja Lycée,BP 304 Atakpamé,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.065611467909982 7.524348236716015)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f1b,Plateaux,Anié,Anié 1,Anié,Jean cope,Lycée Anie 2 Lycée,BP 29 ANIE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Anié,Non,MEPSTA,POINT (1.2019465229166182 7.745083156743548)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f1a,Plateaux,Anié,Anié 1,Anié,Anie,Lycée Moderne D'anie,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Anié,Oui,MEPSTA,POINT (1.1920344488749057 7.774405872461384)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f19,Plateaux,Anié,Anié 1,Anié,Adelicome,Lycée Anie-est,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.2011081878185665 7.76651787614969)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f18,Plateaux,Anié,Anié 1,Anié,Anie,CS Federico Mayor,BP49,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Anié,Non,MEPSTA,POINT (1.1947652572339857 7.759249631336833)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f17,Plateaux,Anié,Anié 1,Anié,Anié,CS Le Génie,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.1997533333333332 7.766173333333332)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f16,Plateaux,Anié,Anié 1,Anié,Assigamé,CS Les Elites De Demain Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Anié,Non,MEPSTA,POINT (1.1919837617978708 7.76769448183034)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f15,Savanes,Tône,Tône 3,Lotogou,Lotogou centre,Lycée Lotogou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Dapaong,Oui,MEPSTA,POINT (0.0248325077082807 10.794703776701768)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f14,Plateaux,Anié,Anié 2,Adogbénou,Adogbenou,Lycée Adogbenou Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Anié,Oui,MEPSTA,POINT (1.4286933333333323 7.741223333333323)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f13,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Adeta,Lycée D Adeta,BP 40 ADETA,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.7277694760173242 7.122551016491441)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f12,Plateaux,Kpélé,Kpélé 1,Kpélé-Novivé,Bodze kpele,Lycée Bodze Kpele Lycée,BP 20 KPELE ADETA,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.9061598102207061 7.092310720199476)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f11,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Danyi apeyeme,Lycée Danyi Apeyeme,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.6996297575981921 7.198714703350295)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f10,Plateaux,Danyi,Danyi 1,Danyi-Atigba,Danyi apeyeme,College Saint Michel Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Kpelé,Oui,MEPSTA,POINT (0.6913164699312453 7.202207846222893)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f0f,Plateaux,Danyi,Danyi 1,Danyi-Kakpa,Kudzragan,Lycée Danyi Kudzragan Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.6251233333333324 7.141821666666662)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f0e,Maritime,Golfe,Golfe 7,Aflao-Sagbado,Gbomame,CS JEan Gutenberg Lycée,03 BP,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Golfe-Ouest,Non,MEPSTA,POINT (1.1415141434737033 6.199161436456822)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f0d,Plateaux,Anié,Anié 2,Glitto,Lomnaba,Lycée Glitto Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Anié,Oui,MEPSTA,POINT (1.523506666666667 7.5949116666666585)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f0c,Maritime,Lacs,Lacs 1,Glidji,Hemazro,CS Milenu,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Aného,Non,MEPSTA,POINT (1.6036534165397758 6.2601761462476455)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f0b,Plateaux,Danyi,Danyi 2,Danyi-Elavagnon,Doulassame,Lycée Danyi Elavanyo Lycée,BP 07 DANYI APEYEME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.718509261796436 7.285731028206639)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f0a,Plateaux,Danyi,Danyi 2,Ahlon,Sassanou,Lycée Ahlon Sassanou Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Non,MEPSTA,POINT (0.6593238881321005 7.286807472047999)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f09,Plateaux,Est-Mono,Est-Mono 1,Elavagnon,Kossi cope,Lycée Elavagnon,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Anié,Oui,MEPSTA,POINT (1.2812620079964314 7.943371762954112)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f08,Plateaux,Est-Mono,Est-Mono 1,Gbadjahè,Gbadjahe,Lycée De Gbadjahe,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Anié,Oui,MEPSTA,POINT (1.3017744583316266 7.85533870193913)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f07,Plateaux,Est-Mono,Est-Mono 2,Morétan,Izati,Lycée Izati,Nsp,"{Lundi,Mercredi,Mardi,Vendredi}",Lycée,Nsp,IESG Anié,Non,MEPSTA,POINT (1.35591701058731 8.330626441848844)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f06,Plateaux,Est-Mono,Est-Mono 2,Morétan,Yebou yebou,Lycée De Yebou Yebou,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Anié,Non,MEPSTA,POINT (1.389047127780519 8.046609157800994)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f05,Plateaux,Est-Mono,Est-Mono 2,Badin-Copé,Badin cope,Lycée Badin,S/c BP 13 Elavagnon,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Anié,Non,MEPSTA,POINT (1.5309354851383923 8.160421441497462)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f04,Plateaux,Est-Mono,Est-Mono 2,Kamina,Kamina,Lycée Kamina Lycée,Néant,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Anié,Non,MEPSTA,POINT (1.559818810713682 8.092205719133204)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f03,Plateaux,Est-Mono,Est-Mono 3,Kpéssi,Kpessi,Lycée Kpessi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.2770644606628667 8.062286436054729)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f02,Plateaux,Est-Mono,Est-Mono 3,Nyamassila,Nyamassila,Lycée Nyamassila Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Anié,Oui,MEPSTA,POINT (1.1877206036643642 7.9924407421957335)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f01,Plateaux,Haho,Haho 1,Hahomégbé,Hahomegbe,Lycée De Hahomegbe Lycée,S/C BP 70 NOTSE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.019976666666666 6.933308333333324)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-f00,Plateaux,Haho,Haho 1,Notsé,Ekli,Nda Notse Lycée,BP68,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Notsé,Non,MEPSTA,POINT (1.1764443881878648 6.955340924235913)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eff,Plateaux,Haho,Haho 1,Notsé,Naolo,Collège Protestant Notse Lycée,90240504,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,autre,IESG Notsé,Oui,MEPSTA,POINT (1.1847420306912768 6.947695739310895)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-efe,Plateaux,Haho,Haho 1,Notsé,Tegbe,CS Soke Lycée,BP 22-notsé,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Notsé,Non,MEPSTA,POINT (1.1683734344659549 6.955457091393461)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-efd,Plateaux,Haho,Haho 1,Notsé,Kpota,Lycée De Notsekpota,S/C BP 63 NOTSE,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (1.161902590873498 6.939408262125997)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-efc,Plateaux,Haho,Haho 1,Notsé,Alino,Lycée De Notse,S/C Inspection IESG NOTSE,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (1.1753270146440575 6.929582555448504)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-efb,Plateaux,Haho,Haho 1,Atchavé,Atitsohoe-djekloe,Lycée Lycée Atitsohoe-djekloe,90742711,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.2322334579078387 6.894084675003296)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-efa,Plateaux,Haho,Haho 1,Atchavé,Kpele,Lycée Lycée De Kpele,90980544,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.183368333333334 6.863784999999998)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef9,Plateaux,Haho,Haho 4,Wahala,Wahala,Lycée wahala Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.1650796927421445 7.162534635885859)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef8,Plateaux,Kloto,Kloto 1,Tové,Gangome,Lycée Des 2 Nyogbo College,BP 05,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Oui,MEPSTA,POINT (0.7152875250689199 6.880644254285412)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef7,Plateaux,Kloto,Kloto 1,Tové,Gangome,Lycée Des 2 Nyogbo Lycée,BP 05 AGOU,"{Vendredi,Mercredi,Jeudi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Oui,MEPSTA,POINT (0.7165394301322167 6.8808798646148)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef6,Plateaux,Kloto,Kloto 1,Tové,Dzigbe,Lycée Tove-rails Lycée,Bp : 341,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Oui,MEPSTA,POINT (0.6591863355690845 6.876340312554355)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef5,Plateaux,Haho,Haho 2,Asrama,Tohouedehoue,EPL Institut Secondaire De Tohouedehoue Lycée,BP 10295 LOME; ongaceftogo@gmail.com.fr,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Notsé,Non,MEPSTA,POINT (1.3760590056977207 6.983803433736064)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef4,Plateaux,Haho,Haho 2,Asrama,Douvihoe,Lycée Asrama Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (1.4152403154102835 7.002593835490976)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef3,Plateaux,Haho,Haho 4,Kpegnon (Haito),Kpegnon adja,Lycée Lycée Kpegnon Adja,90984258,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Notsé,Oui,MEPSTA,POINT (1.0291274040145477 7.192430865155725)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef2,Plateaux,Kpélé,Kpélé 1,Kpélé-Akata,Agame,Lycée Akata,Nsp,"{Jeudi,Mardi,Lundi,Mercredi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.7119009365306813 7.0474807447935)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef1,Plateaux,Kloto,Kloto 1,Womé,Zongo,Lycée Wome,90913818,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Oui,MEPSTA,POINT (0.5794235668062633 6.84448613988545)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ef0,Plateaux,Kloto,Kloto 2,Lavié-Apédomé,Maison,Lycée De Lavie Lycée,S/c de l'Inspection,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Oui,MEPSTA,POINT (0.678130509763506 7.0110200748098075)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eef,Plateaux,Kloto,Kloto 3,Kouma,Konda,Lycée De Kuma,BP 56 IESG KPALIME,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpalimé,Non,MEPSTA,POINT (0.5769202439759092 6.961347869914837)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eee,Plateaux,Kpélé,Kpélé 2,Kpélé-Nord,Kpele ele,Lycée Kpele Ele Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.807262587582065 7.273788930928719)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eed,Plateaux,Kpélé,Kpélé 2,Kpélé-Dutoé,Agbanon,Lycée Kpele Nord Agbanon Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Oui,MEPSTA,POINT (0.7983423839015739 7.262136814154353)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eec,Plateaux,Kpélé,Kpélé 2,Kpélé-Centre,Kpele goudeve,Lycée Kpele Goudeve Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Kpelé,Non,MEPSTA,POINT (0.7520543024200389 7.175827788960057)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eeb,Plateaux,Moyen-Mono,Moyen-Mono 1,Tohoun,Nyekonakpoe,Lycée Lycée De Tohoun,BP76,"{Mardi,Mercredi,Lundi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.6070115480421 7.020066828203957)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eea,Centrale,Tchaoudjo,Tchaoudjo 4,Kpassaouade,Bowounda,College Lycée Bowounda,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Sokodé,Oui,MEPSTA,POINT (1.2467787736622933 9.0361367753844)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee9,Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,Tado,College Protestant Tado Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Notsé,Oui,MEPSTA,POINT (1.5967327323915277 7.14862744649293)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee8,Plateaux,Moyen-Mono,Moyen-Mono 1,Tado,Tado centre,Lycée De Tado Lycée,S/C 230 BP 35,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.5990266388511225 7.14184540229698)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee7,Plateaux,Moyen-Mono,Moyen-Mono 2,Kpékplémé,Egbohoe,Lycée Lycée De Kpekpleme,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Notsé,Oui,MEPSTA,POINT (1.6252373157555373 7.33533573298016)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee6,Plateaux,Moyen-Mono,Moyen-Mono 2,Kpékplémé,Noulemegbehoe,CS Don-bosco Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine Prive de l'Etat,IESG Notsé,Non,MEPSTA,POINT (1.6296782316619158 7.333876954868508)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee5,Plateaux,Ogou,Ogou 1,Djama,Sada,Lycée De Sada,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Non,MEPSTA,POINT (1.1595 7.541571666666665)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee4,Plateaux,Ogou,Ogou 1,Djama,Djama kpota,Lycée D'afeye Kpota Lycée,BP51,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.121071491243951 7.542642643946439)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee3,Plateaux,Ogou,Ogou 1,Djama,Agbonou,Lycée Agbonou Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.1534083097023273 7.5070252662774335)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee2,Plateaux,Ogou,Ogou 1,Gnagna,Keta,Institut Shalom Lycée,BP 12,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (1.1383668732406942 7.518321868510858)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee1,Plateaux,Ogou,Ogou 1,Gnagna,Nsp,Lycée D Atakpame,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Atakpamé,Oui,MEPSTA,POINT (1.141594820264283 7.51842552574808)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ee0,Plateaux,Ogou,Ogou 1,Gnagna,Houdou,College Saint Albert Le Grand Lycée,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Atakpamé,Oui,MEPSTA,POINT (1.12316767578381 7.528219752677983)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-edf,Plateaux,Ogou,Ogou 1,Gnagna,Gnagna mimidoudou,College Notre Dame D'Afrique D'Atakpame,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Atakpamé,Oui,MEPSTA,POINT (1.1266652858468655 7.53021669352346)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ede,Plateaux,Ogou,Ogou 2,Datcha,Datcha,Lycée Datcha Lycée,BP 294 ATAKPAMÉ,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.1622257628203125 7.424166113335294)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-edd,Plateaux,Ogou,Ogou 2,Datcha,Avete,College Providence Divine De Avete Lycée,BP474 ATAKPAMÉ,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - entreprise,IESG Atakpamé,Oui,MEPSTA,POINT (1.1509222437952225 7.475348573662783)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-edc,Plateaux,Ogou,Ogou 2,Akparé,Akpare,Lycée Akpare Lycée,BP 347 ATAKPAMÉ,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Oui,MEPSTA,POINT (1.3205368370377122 7.4748844162924675)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-edb,Plateaux,Ogou,Ogou 3,Gléi,Koffi gato,Lycée De Glei Lycée,BP 06,"{Lundi,Mardi,Jeudi,Mercredi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Atakpamé,Non,MEPSTA,POINT (1.169328524337648 7.325009815033822)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-eda,Plateaux,Ogou,Ogou 3,Gléi,Glei,CS Franco-arabe De Glei Lycée,Néant,"{Mercredi,Jeudi,Vendredi,Mardi,Lundi}",Lycée,Prive - individuel,IESG Atakpamé,Non,MEPSTA,POINT (1.1536449999999996 7.316349999999989)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ed9,Plateaux,Ogou,Ogou 4,Ountivou,Ountivou,Lycée Ountivou Lycée,BP287,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Prive - Collectivite coutumiere,IESG Atakpamé,Oui,MEPSTA,POINT (1.5606401426538858 7.359738272226536)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ed8,Plateaux,Wawa,Wawa 3,Okou,Okou,Lycée Okou Lycée,Néant,"{Vendredi,Jeudi,Mercredi,Mardi,Lundi}",Lycée,Domaine public de l'Etat,IESG Badou,Non,MEPSTA,POINT (0.8558509448489638 7.563854860021639)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ed7,Plateaux,Wawa,Wawa 3,Doumé,Doume,Lycée De Doume Lycée,BP 66,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Badou,Oui,MEPSTA,POINT (0.7861197482293413 7.545751069499886)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ed6,Centrale,Blitta,Blitta 1,Pagala-Gare,Pagala carriere,CPA Le Rocher Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Nsp,IESG Sotouboua,Non,MEPSTA,POINT (0.977341959869849 8.177410190953427)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ed5,Centrale,Blitta,Blitta 1,Pagala-Gare,Pagala gare,Lycéee Pagala Gare,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Sotouboua,Non,MEPSTA,POINT (0.9861804443977221 8.179004048556662)
_mview_educ_etablissements_scolaires.fid--830921d_193db4998a0_-ed4,Plateaux,Wawa,Wawa 1,Kpété-Béna,Kpetebena,Lycée Kpete Lycée,Néant,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi}",Lycée,Domaine public de l'Etat,IESG Badou,Non,MEPSTA,POINT (0.6021883333333329 7.4342799999999905)
