row_id,niveau,serie,region,ordre,sexe,annee_session,filiere,riasec_top3,riasec_score,note_actuelle,note_n1,note_n2,tendance_notes,score_aspiration,score_realite,score_engagement,score_recommandation,label
3d2a0bb37e1d735c,BAC_1,D,Plateaux Est,public,M,2023,Gestion des Entreprises,S|R|I,0.503,6.7,7.09,5.9,-1,0.542,0.730,0.676,0.656,1
d9fed8d085629c76,BAC_1,D,Grand Lomé,public,F,2024,Biologie,S|R|I,0.439,9.09,8.27,9.85,1,0.353,0.349,0.385,0.356,0
39df25d81a52c84a,BAC_1,A,Centrale,privé,M,2023,Lettres Modernes,S|R|I,0.457,9.82,9.48,8.46,1,0.421,0.982,0.558,0.722,1
9e5caa7ce296deb1,BAC_1,A,Grand Lomé,public,M,2023,Droit,S|R|I,0.507,8.73,7.94,8.4,1,0.606,0.918,0.124,0.690,0
032aed0da52ab5a7,BAC_1,D,Plateaux Ouest,public,F,2024,Biologie,S|R|I,0.532,8.06,6.95,8.22,1,0.615,0.100,0.671,0.366,0
ff1e66e7b834e2e9,BAC_1,A,Plateaux Ouest,privé,M,2024,STAPS (Activités Physiques et Sportives),S|R|I,0.436,8.52,7.65,7.6,1,0.285,0.560,0.472,0.450,1
5edf081a69a5d56a,BAC_1,A,Maritime,public,F,2024,Communication et Journalisme,S|R|I,0.554,11.78,12.48,10.0,-1,0.477,0.475,0.520,0.482,1
ea89e54b572cf926,BAC_1,D,Kara,privé,F,2024,Sciences Infirmières,S|R|I,0.477,11.07,11.26,10.92,-1,0.619,0.523,0.558,0.562,0
b61c135973840c02,BAC_1,A,Centrale,public,F,2024,Sciences de l'Éducation,S|R|I,0.571,10.68,10.77,10.44,-1,0.563,0.106,0.543,0.331,0
7d48f703946ebb85,BAC_1,D,Plateaux Est,public,F,2023,Sociologie,S|R|I,0.399,10.36,9.52,7.45,1,0.390,0.704,0.619,0.581,0
934875a8e4056b1e,BAC_1,A,Plateaux Ouest,public,M,2024,Sciences Politiques,S|R|I,0.591,8.31,7.68,8.93,1,0.495,0.502,0.832,0.549,0
425024d96ad129d9,BAC_1,A,Maritime,public,F,2024,Psychologie,S|R|I,0.504,7.83,7.76,6.59,1,0.519,0.449,0.408,0.467,0
97e42989ed8996ad,BAC_1,A,Grand Lomé,public,F,2024,Psychologie,S|R|I,0.460,11.5,11.1,11.78,1,0.483,0.550,0.515,0.521,1
df42e58d8a755c36,BAC_1,A,Savanes,privé,F,2024,Arts Plastiques,S|R|I,0.581,10.87,10.19,9.08,1,0.707,0.746,0.740,0.732,0
e5b199fc2f074ed5,BAC_1,A,Plateaux Est,privé,M,2024,STAPS (Activités Physiques et Sportives),S|R|I,0.488,13.17,14.17,12.5,-1,0.553,0.564,0.383,0.533,0
72f05a5edc97161a,BAC_1,D,Grand Lomé,public,M,2023,Histoire,S|R|I,0.357,8.92,9.91,7.29,-1,0.379,0.921,0.582,0.681,0
5cdae6c12f48151a,BAC_1,A,Maritime,privé,F,2023,Droit,S|R|I,0.542,8.27,7.21,6.99,1,0.464,0.968,0.517,0.724,0
981b7ecd899bb237,BAC_1,D,Kara,privé,F,2024,Génie Électrique,S|R|I,0.521,9.24,10.39,8.1,-1,0.454,0.516,0.716,0.524,0
1a41de277baa4b14,BAC_1,A,Maritime,public,F,2024,Psychologie,S|R|I,0.592,10.61,10.42,9.91,1,0.551,0.596,0.494,0.565,0
d95aa13062359b43,BAC_1,F2,Plateaux Ouest,public,M,2024,Biologie,S|R|I,0.416,10.04,9.59,9.15,1,0.375,0.427,0.668,0.445,0
068de0cbc21f0bac,BAC_1,D,Maritime,public,M,2024,Finance et Comptabilité,S|R|I,0.489,9.44,9.64,9.94,-1,0.538,0.369,0.415,0.435,0
72b289432e2ed9bf,BAC_1,C,Maritime,public,M,2023,Informatique,S|R|I,0.597,9.94,8.22,8.94,1,0.522,0.938,0.329,0.701,1
931edc4c01007bbe,BAC_1,D,Centrale,public,F,2024,Finance et Comptabilité,S|R|I,0.526,11.33,10.77,9.95,1,0.397,0.165,0.648,0.318,0
d69432d47232f406,BAC_1,A,Maritime,privé,F,2023,Enseignement Primaire,S|R|I,0.452,8.71,8.68,7.99,1,0.341,0.990,0.734,0.724,1
4a2c62472aa7a541,BAC_1,A,Grand Lomé,public,F,2024,Sciences Politiques,S|R|I,0.524,11.6,11.28,10.48,1,0.737,0.448,0.758,0.596,0
8c767949758c761f,BAC_1,G2,Maritime,privé,M,2023,Sciences Infirmières,S|R|I,0.532,11.23,9.63,11.82,1,0.463,0.841,0.462,0.652,0
355d1aee4a271b94,BAC_1,A,Centrale,public,M,2023,Sciences Politiques,S|R|I,0.562,10.32,9.54,10.69,1,0.555,0.767,0.542,0.659,1
f9cfa380196e6986,BAC_1,D,Plateaux Ouest,privé,M,2024,Sociologie,S|R|I,0.438,10.74,10.21,10.78,1,0.230,0.389,0.369,0.330,0
f88a2745633ce105,BAC_1,D,Centrale,public,F,2024,Génie Informatique,S|R|I,0.587,10.13,9.33,8.31,1,0.683,0.131,0.560,0.389,0
a5f7eb95c037beb5,BAC_1,A,Plateaux Est,public,M,2023,Lettres Modernes,S|R|I,0.498,10.1,9.39,9.16,1,0.511,0.976,0.666,0.767,0
db2f1e926a5f9cc5,BAC_1,F3,Centrale,privé,M,2024,Génie Électrique,S|R|I,0.511,10.9,12.6,8.62,-1,0.517,0.743,0.652,0.650,1
d259895e45614eb3,BAC_1,A,Savanes,public,F,2023,Sociologie,S|R|I,0.427,8.78,8.49,9.17,1,0.415,0.904,0.401,0.657,1
c84b4fe2dff90dc4,BAC_1,A,Maritime,public,M,2024,Histoire,S|R|I,0.440,10.22,10.52,10.12,-1,0.363,0.294,0.510,0.351,0
d2da3140d7ee8a07,BAC_1,D,Plateaux Est,public,M,2023,Biologie,S|R|I,0.440,9.12,8.12,8.96,1,0.333,0.609,0.462,0.490,1
00cb60a37f93c021,BAC_1,A,Grand Lomé,public,M,2024,Droit,S|R|I,0.615,9.15,9.51,8.59,-1,0.497,0.557,0.461,0.522,0
c845231796591b3b,BAC_1,A,Grand Lomé,privé,F,2024,Psychologie,S|R|I,0.482,12.18,12.39,9.7,-1,0.490,0.788,0.821,0.689,0
7faea3a172204dbc,BAC_1,A,Maritime,public,F,2023,Sciences de l'Éducation,S|R|I,0.468,11.38,11.17,11.63,1,0.497,0.816,0.396,0.641,1
2baa767451c24ce8,BAC_1,A,Plateaux Ouest,privé,M,2023,Anglais,S|R|I,0.543,12.15,11.62,11.38,1,0.474,0.990,0.481,0.733,1
cf077d78b38d1599,BAC_1,A,Grand Lomé,public,M,2023,Tourisme et Hôtellerie,S|R|I,0.437,10.42,11.38,8.74,-1,0.308,0.975,0.389,0.653,1
ca659538fd524486,BAC_1,A,Maritime,public,F,2023,Lettres Modernes,S|R|I,0.411,8.32,7.82,8.23,1,0.483,0.441,0.374,0.446,1
7e80048169ccd5bc,BAC_1,D,Grand Lomé,privé,F,2023,Biologie,S|R|I,0.544,13.68,13.35,13.05,1,0.572,0.990,0.123,0.714,1
0a2198376204db61,BAC_1,D,Centrale,public,F,2024,Gestion des Entreprises,S|R|I,0.537,11.72,10.59,12.69,1,0.624,0.288,0.351,0.415,0
c2a6e1224f142e18,BAC_1,D,Kara,privé,M,2024,Finance et Comptabilité,S|R|I,0.621,10.23,8.69,10.83,1,0.673,0.533,0.473,0.573,0
00be501e7c0904be,BAC_1,D,Kara,public,M,2024,Informatique,S|R|I,0.535,13.98,13.99,12.51,-1,0.545,0.426,0.105,0.419,1
5c906e7a77295281,BAC_1,A,Maritime,public,M,2024,Sociologie,S|R|I,0.610,9.08,8.47,8.61,1,0.695,0.472,0.645,0.576,0
4ab84673511ace18,BAC_1,D,Plateaux Est,public,F,2023,Génie Mécanique,S|R|I,0.586,11.87,10.66,12.69,1,0.603,0.654,0.173,0.564,0
2f2ba3963862cc15,BAC_1,D,Grand Lomé,public,M,2023,Géographie,S|R|I,0.556,10.51,10.48,9.87,1,0.424,0.746,0.492,0.595,1
826a6112b608bc0a,BAC_1,A,Kara,public,F,2024,Psychologie,S|R|I,0.535,12.52,11.72,13.31,1,0.517,0.540,0.683,0.553,0
711c05bbd10d4ec2,BAC_1,D,Kara,public,F,2024,Génie Électrique,S|R|I,0.620,11.26,9.99,9.2,1,0.680,0.454,0.502,0.540,1
8bdee4b87c9516b5,BAC_1,A,Maritime,privé,F,2023,Sciences de l'Éducation,S|R|I,0.444,11.29,11.14,10.88,1,0.551,0.990,0.100,0.703,1
2748b08ac3283551,BAC_1,A,Centrale,public,F,2023,Communication et Journalisme,S|R|I,0.573,11.4,12.0,10.13,-1,0.532,0.772,0.468,0.642,0
66d41a2fff0febf1,BAC_1,A,Maritime,privé,M,2024,Droit,S|R|I,0.554,11.96,11.5,11.23,1,0.488,0.572,0.446,0.524,1
abe1c42a1703761b,BAC_1,D,Maritime,privé,M,2024,Psychologie,S|R|I,0.461,10.35,10.09,10.93,1,0.432,0.557,0.439,0.495,1
d3908d5f43393489,BAC_1,A,Plateaux Ouest,public,F,2023,Sociologie,S|R|I,0.566,10.05,9.86,8.83,1,0.510,0.990,0.533,0.754,0
7633a53b956bc717,BAC_1,A,Grand Lomé,public,M,2024,Droit,S|R|I,0.566,11.15,11.47,10.82,-1,0.331,0.425,0.606,0.419,0
74e190b15bc9c4bb,BAC_1,F4,Maritime,public,F,2024,Agronomie,S|R|I,0.467,5.95,6.34,4.75,-1,0.567,0.750,0.601,0.664,0
090c180a735d262f,BAC_1,D,Plateaux Est,public,M,2023,Sciences Environnementales,S|R|I,0.539,11.62,11.94,12.58,-1,0.611,0.489,0.425,0.522,0
d5b7a7c67445c3b9,BAC_1,A,Maritime,public,F,2023,Psychologie,S|R|I,0.455,12.34,12.56,12.5,-1,0.610,0.508,0.321,0.516,1
7c4cd0360480b578,BAC_1,F4,Grand Lomé,public,M,2024,Agronomie,S|R|I,0.573,8.42,8.51,8.08,-1,0.566,0.849,0.721,0.731,0
c4f929f9d6c1579c,BAC_1,A,Centrale,public,M,2023,Psychologie,S|R|I,0.594,10.13,9.42,8.26,1,0.548,0.566,0.512,0.552,1
0fe1fc70c21317ab,BAC_1,D,Kara,public,M,2023,Finance et Comptabilité,S|R|I,0.511,8.94,8.22,7.71,1,0.434,0.760,0.575,0.618,0
efdb51d94debfb37,BAC_1,A,Plateaux Est,public,M,2023,Tourisme et Hôtellerie,S|R|I,0.450,7.81,6.32,7.39,1,0.510,0.921,0.427,0.703,0
80bec9a55e797970,BAC_1,D,Grand Lomé,public,M,2023,Génie Informatique,S|R|I,0.569,10.71,10.21,12.46,1,0.662,0.934,0.368,0.754,0
6931c019039aa2c8,BAC_1,D,Kara,public,M,2024,Psychologie,S|R|I,0.517,12.95,12.94,13.28,1,0.556,0.572,0.651,0.578,1
94d213a642010a4f,BAC_1,A,Kara,public,F,2024,Psychologie,S|R|I,0.530,8.56,8.58,7.71,-1,0.553,0.259,0.111,0.340,1
a57c90c903abddf5,BAC_1,A,Plateaux Ouest,public,M,2023,Anglais,S|R|I,0.403,8.7,8.71,7.98,-1,0.319,0.678,0.433,0.516,1
6e39a580b6ab8dd5,BAC_1,A,Maritime,privé,F,2023,Anglais,S|R|I,0.506,14.54,14.82,14.33,-1,0.473,0.990,0.374,0.717,0
d3aca5b69bcbb512,BAC_1,A,Grand Lomé,public,F,2024,Lettres Modernes,S|R|I,0.428,8.39,8.91,7.11,-1,0.475,0.706,0.659,0.618,0
92d7d6c7cf715b11,BAC_1,D,Plateaux Est,public,F,2023,Gestion des Entreprises,S|R|I,0.438,10.83,11.83,8.8,-1,0.384,0.811,0.255,0.578,0
ee03d3a63fb3dabf,BAC_1,D,Maritime,public,F,2023,Génie Électrique,S|R|I,0.471,5.61,3.82,3.89,1,0.453,0.717,0.452,0.585,0
725129e191caba1f,BAC_1,A,Kara,privé,F,2024,Sciences Politiques,S|R|I,0.503,9.86,9.33,8.71,1,0.473,0.514,0.529,0.502,0
e88bb82819b96d30,BAC_1,D,Grand Lomé,privé,F,2023,Gestion des Entreprises,S|R|I,0.605,7.84,6.81,8.19,1,0.620,0.815,0.504,0.700,1
757becef848ffd00,BAC_1,A,Grand Lomé,public,F,2024,Droit,S|R|I,0.505,10.46,9.54,9.55,1,0.556,0.635,0.605,0.603,0
3781863d8ac3e79b,BAC_1,D,Maritime,privé,M,2024,Sciences Infirmières,S|R|I,0.584,13.03,12.33,12.29,1,0.345,0.687,0.633,0.559,0
b22010be1efa5daf,BAC_1,A,Plateaux Ouest,public,M,2024,Sociologie,S|R|I,0.487,9.52,8.85,9.73,1,0.512,0.527,0.637,0.538,1
c90076f6f40e0cdd,BAC_1,A,Maritime,privé,F,2023,Sociologie,S|R|I,0.487,10.43,10.63,10.65,-1,0.560,0.834,0.664,0.713,1
be90c6267e0e0874,BAC_1,A,Maritime,privé,M,2023,Histoire,S|R|I,0.448,9.59,7.83,8.05,1,0.464,0.990,0.507,0.734,0
240508ed104840a0,BAC_1,A,Plateaux Ouest,privé,F,2024,Enseignement Primaire,S|R|I,0.532,11.43,12.57,10.55,-1,0.583,0.443,0.177,0.452,0
4cb5dadec1b14dfa,BAC_1,A,Grand Lomé,public,F,2023,Lettres Modernes,S|R|I,0.411,12.15,10.28,11.54,1,0.468,0.985,0.458,0.725,1
f69391e5ff04916e,BAC_1,A,Kara,public,F,2024,Enseignement Primaire,S|R|I,0.455,9.38,8.81,8.13,1,0.382,0.356,0.537,0.392,1
2b32c556310ff61b,BAC_1,A,Maritime,privé,F,2024,Sciences de l'Éducation,S|R|I,0.468,8.61,8.12,8.02,1,0.476,0.604,0.348,0.521,0
7db7cb4c1728c3e7,BAC_1,A,Kara,public,F,2023,Communication et Journalisme,S|R|I,0.564,11.62,12.85,11.74,-1,0.503,0.766,0.387,0.617,1
c019888013ad61cb,BAC_1,F1,Plateaux Est,public,M,2023,Génie Mécanique,S|R|I,0.454,7.01,7.9,4.93,-1,0.588,0.990,0.482,0.773,1
c65065ad8f3ebd8c,BAC_1,D,Plateaux Ouest,public,F,2023,Finance et Comptabilité,S|R|I,0.481,9.76,9.43,9.38,1,0.468,0.560,0.330,0.493,1
c4ee873af4c5d41d,BAC_1,D,Maritime,public,F,2023,Informatique,S|R|I,0.531,11.4,10.45,11.36,1,0.451,0.551,0.421,0.496,1
ddbaa67df7a8f4a9,BAC_1,D,Grand Lomé,public,F,2023,Gestion des Entreprises,S|R|I,0.504,8.49,8.17,8.36,1,0.559,0.770,0.482,0.653,0
cf1c0a9e71acf354,BAC_1,A,Plateaux Est,public,F,2024,Lettres Modernes,S|R|I,0.452,10.74,10.14,10.98,1,0.332,0.465,0.176,0.375,0
38d21ccac0033d7e,BAC_1,A,Savanes,public,M,2023,Enseignement Primaire,S|R|I,0.568,8.26,7.53,6.84,1,0.515,0.819,0.469,0.660,1
fe8e040fac62ac1a,BAC_1,A,Maritime,public,F,2023,Droit,S|R|I,0.519,10.56,10.33,10.54,1,0.481,0.881,0.366,0.664,0
a3cb345ffd60bdc5,BAC_1,D,Plateaux Ouest,public,M,2024,Génie Informatique,S|R|I,0.511,11.77,11.33,12.59,1,0.517,0.100,0.546,0.313,0
656f9f2e8c750678,BAC_1,A,Centrale,public,M,2024,Anglais,S|R|I,0.454,13.05,12.05,12.04,1,0.506,0.475,0.684,0.517,1
cb0c6aa17dbc8e6e,BAC_1,D,Maritime,public,M,2024,STAPS (Activités Physiques et Sportives),S|R|I,0.550,11.36,10.4,11.69,1,0.714,0.426,0.395,0.522,1
ee9f61faad08237f,BAC_1,G2,Maritime,public,M,2023,Finance et Comptabilité,S|R|I,0.570,12.17,11.85,11.11,1,0.563,0.758,0.367,0.631,1
c292fcf44b1e3c1e,BAC_1,F3,Savanes,public,F,2024,Génie Civil,S|R|I,0.533,9.11,8.21,8.52,1,0.541,0.473,0.541,0.507,0
31fd11e8a186bda0,BAC_1,A,Plateaux Est,public,F,2023,Enseignement Primaire,S|R|I,0.417,13.07,12.02,12.47,1,0.399,0.672,0.541,0.557,1
80273fdbbbf84520,BAC_1,F4,Centrale,public,M,2024,Agronomie,S|R|I,0.483,10.18,9.14,10.82,1,0.601,0.657,0.869,0.669,0
0f32efdfa121dc8c,BAC_1,A,Savanes,public,M,2024,Communication et Journalisme,S|R|I,0.605,11.35,10.4,9.72,1,0.549,0.595,0.607,0.581,0
0ca951c496d1473d,BAC_1,A,Grand Lomé,public,F,2024,Géographie,S|R|I,0.403,10.52,11.37,10.05,-1,0.302,0.399,0.438,0.371,0
a371358fdb8e8a07,BAC_1,D,Grand Lomé,public,F,2023,Sociologie,S|R|I,0.463,13.4,12.14,14.22,1,0.504,0.785,0.483,0.641,0
f43046dc42b9240f,BAC_1,A,Grand Lomé,public,M,2024,Anglais,S|R|I,0.488,10.1,9.44,10.15,1,0.614,0.341,0.706,0.491,0
01548a0d6740057e,BAC_1,A,Grand Lomé,public,M,2024,Anglais,S|R|I,0.427,8.2,6.86,8.09,1,0.533,0.311,0.612,0.434,0
5dc8831e2556c04c,BAC_1,A,Plateaux Ouest,public,F,2023,Tourisme et Hôtellerie,S|R|I,0.533,12.65,11.3,11.49,1,0.463,0.938,0.267,0.671,1
4e48ee21fbdb53df,BAC_1,A,Maritime,public,F,2023,Tourisme et Hôtellerie,S|R|I,0.544,12.24,11.5,12.25,1,0.622,0.990,0.610,0.804,1
06a08ffa5b4842b7,BAC_1,A,Centrale,public,F,2024,Anglais,S|R|I,0.554,6.94,6.49,7.31,1,0.478,0.276,0.732,0.415,0
c29c8aa7663a9dfb,BAC_1,D,Savanes,public,F,2023,Sociologie,S|R|I,0.349,6.44,6.45,5.76,-1,0.359,0.990,0.619,0.714,0
25f1b663a2e2de2d,BAC_1,D,Maritime,privé,M,2023,Génie Civil,S|R|I,0.459,11.04,11.33,11.12,-1,0.588,0.990,0.608,0.792,1
027231b965276110,BAC_1,D,Savanes,public,M,2023,Génie Électrique,S|R|I,0.586,10.38,9.29,11.98,1,0.605,0.990,0.624,0.800,0
0af5342e8f0e76e7,BAC_1,T1,Centrale,public,F,2024,Génie Mécanique,S|R|I,0.613,11.11,11.19,10.19,-1,0.681,0.917,0.122,0.715,1
c9db260ba952b437,BAC_1,D,Plateaux Ouest,public,F,2023,Biologie,S|R|I,0.415,12.1,11.77,12.57,1,0.362,0.686,0.515,0.547,0
4c39ae62e252c6a9,BAC_1,A,Centrale,public,M,2023,Communication et Journalisme,S|R|I,0.600,12.95,11.61,13.24,1,0.664,0.711,0.241,0.624,1
5f659f6433f48aaa,BAC_1,A,Plateaux Ouest,privé,F,2024,Communication et Journalisme,S|R|I,0.446,11.94,11.48,11.23,1,0.468,0.604,0.361,0.520,1
5f7a7957902be51b,BAC_1,D,Grand Lomé,public,F,2024,Sociologie,S|R|I,0.448,9.23,9.3,8.44,-1,0.533,0.635,0.291,0.548,0
0abd6d5de7986d4c,BAC_1,D,Grand Lomé,public,M,2023,Gestion des Entreprises,S|R|I,0.529,13.11,11.96,12.19,1,0.517,0.738,0.649,0.648,1
eba98bafbdb8c062,BAC_1,A,Grand Lomé,public,F,2023,Arts Plastiques,S|R|I,0.527,10.99,10.28,10.69,1,0.592,0.982,0.509,0.774,1
bea629e9e7073035,BAC_1,A,Centrale,public,F,2023,Communication et Journalisme,S|R|I,0.538,11.17,11.16,11.66,1,0.789,0.769,0.174,0.687,1
b3d5ea7e0eecd9cb,BAC_1,B,Maritime,public,M,2023,Banque et Assurance,S|R|I,0.616,9.63,9.14,9.26,1,0.650,0.714,0.122,0.603,0
cc39bce2106f9f50,BAC_1,A,Grand Lomé,privé,F,2023,Droit,S|R|I,0.576,7.6,6.81,5.75,1,0.545,0.990,0.339,0.737,0
d0b887855ae53737,BAC_1,D,Plateaux Ouest,public,F,2024,Sciences de l'Éducation,S|R|I,0.563,11.3,10.87,10.11,1,0.621,0.359,0.454,0.465,1
2fe3c87e5eb5e6bd,BAC_1,A,Plateaux Ouest,public,M,2024,Droit,S|R|I,0.546,7.28,7.52,5.2,-1,0.619,0.647,0.130,0.560,0
b9e76f6a299bb8c0,BAC_1,A,Plateaux Est,public,F,2023,Lettres Modernes,S|R|I,0.549,11.41,11.47,12.29,-1,0.600,0.837,0.540,0.710,0
7ed5cd8eec32e628,BAC_1,D,Maritime,public,M,2023,Sciences Infirmières,S|R|I,0.487,12.88,12.92,11.76,-1,0.572,0.934,0.553,0.750,0
5072fc9364251a3a,BAC_1,A,Savanes,public,F,2023,Arts Plastiques,S|R|I,0.527,9.47,9.25,9.15,1,0.534,0.799,0.346,0.638,0
bbef261dbba6c373,BAC_1,A,Plateaux Ouest,public,M,2024,Sociologie,S|R|I,0.470,10.57,11.63,10.78,-1,0.512,0.509,0.443,0.500,0
d8538e5eb73ab82d,BAC_1,A,Maritime,public,F,2023,Lettres Modernes,S|R|I,0.472,8.78,8.67,8.63,1,0.499,0.982,0.453,0.733,1
52f6e8a4eb52ec68,BAC_1,D,Grand Lomé,privé,M,2024,Agronomie,S|R|I,0.512,8.13,7.57,7.18,1,0.414,0.402,0.568,0.431,0
64e35f2801dc6928,BAC_1,A,Maritime,privé,M,2023,Psychologie,S|R|I,0.563,9.49,8.88,9.8,1,0.480,0.990,0.348,0.715,1
fad0661daa172d1b,BAC_1,A,Grand Lomé,public,M,2023,Sociologie,S|R|I,0.441,11.12,11.26,10.62,-1,0.444,0.990,0.658,0.749,1
974cf12faf411703,BAC_1,A,Plateaux Est,public,F,2024,Lettres Modernes,S|R|I,0.465,8.8,8.96,8.52,-1,0.444,0.351,0.670,0.431,1
5a3b2779cca0fce7,BAC_1,A,Plateaux Ouest,public,F,2023,Géographie,S|R|I,0.449,10.53,9.82,10.13,1,0.505,0.826,0.465,0.660,0
d58ddb47309a1a6a,BAC_1,G3,Plateaux Est,public,M,2024,Sciences Infirmières,S|R|I,0.553,9.42,8.83,8.65,1,0.850,0.580,0.489,0.661,0
7404eb5b7f92f9e4,BAC_1,A,Maritime,public,M,2023,Géographie,S|R|I,0.571,10.82,12.17,9.91,-1,0.533,0.797,0.571,0.670,1
032de90d3422c0db,BAC_1,D,Grand Lomé,public,M,2023,Médecine,S|R|I,0.457,12.71,12.26,11.84,1,0.415,0.849,0.588,0.658,1
847435177908cc86,BAC_1,D,Grand Lomé,public,M,2024,Gestion des Entreprises,S|R|I,0.578,15.11,14.88,15.86,1,0.483,0.420,0.539,0.460,1
2f5a56995e857b76,BAC_1,D,Savanes,privé,F,2024,Génie Informatique,S|R|I,0.528,7.94,7.83,8.09,1,0.500,0.563,0.475,0.528,0
0a4fcc480bb29b5b,BAC_1,D,Grand Lomé,public,M,2024,Informatique,S|R|I,0.519,9.65,8.25,6.5,1,0.524,0.377,0.401,0.432,0
e715bb3704c42df1,BAC_1,D,Grand Lomé,public,M,2023,Pharmacie,S|R|I,0.507,12.28,11.66,12.94,1,0.595,0.864,0.843,0.767,0
2ec806be2dff4d96,BAC_1,D,Plateaux Ouest,public,M,2024,Gestion des Entreprises,S|R|I,0.613,10.11,9.68,10.2,1,0.557,0.213,0.530,0.381,0
2a4ed04aa5ef4ac0,BAC_1,G3,Grand Lomé,public,F,2023,Gestion des Entreprises,S|R|I,0.585,11.09,11.26,10.53,-1,0.703,0.357,0.666,0.524,0
c82bb2f360402366,BAC_1,G3,Plateaux Ouest,public,M,2023,Banque et Assurance,S|R|I,0.558,10.59,10.33,10.88,1,0.634,0.283,0.323,0.412,0
41a5ef87cbb904b4,BAC_1,A,Plateaux Ouest,privé,F,2023,Communication et Journalisme,S|R|I,0.461,11.13,11.94,11.18,-1,0.560,0.990,0.678,0.793,1
005149b00b8a292d,BAC_1,D,Centrale,privé,F,2023,Physique-Chimie,S|R|I,0.586,11.93,11.59,9.89,1,0.671,0.721,0.709,0.702,0
75d80b4253d802ec,BAC_1,D,Maritime,public,F,2023,Gestion des Entreprises,S|R|I,0.551,9.01,7.83,8.93,1,0.524,0.855,0.876,0.742,0
ca71746ae8e7a85b,BAC_1,D,Plateaux Est,privé,F,2023,Informatique,S|R|I,0.592,8.61,8.08,7.25,1,0.814,0.815,0.898,0.827,1
8717a55d2c12094c,BAC_1,A,Maritime,public,F,2024,Droit,S|R|I,0.561,11.66,12.92,10.56,-1,0.685,0.601,0.262,0.580,0
c3efc296562f089f,BAC_1,A,Plateaux Est,public,F,2023,Sciences de l'Éducation,S|R|I,0.518,8.93,8.55,8.16,1,0.297,0.794,0.444,0.567,1
197090d0c99b0394,BAC_1,A,Grand Lomé,public,F,2023,Psychologie,S|R|I,0.617,10.93,10.04,10.06,1,0.512,0.792,0.374,0.631,0
eaef13018271a1ee,BAC_1,A,Plateaux Est,public,F,2023,Lettres Modernes,S|R|I,0.486,11.14,11.17,10.05,-1,0.436,0.833,0.100,0.584,1
14e8ec65fff96d4e,BAC_1,A,Grand Lomé,public,M,2023,Sciences Politiques,S|R|I,0.557,11.22,10.24,10.06,1,0.551,0.866,0.505,0.702,0
b44f45521f45895d,BAC_1,D,Maritime,privé,M,2023,Agronomie,S|R|I,0.584,11.43,12.11,10.45,-1,0.428,0.904,0.490,0.675,1
1b54cb8f7d7d840e,BAC_1,D,Grand Lomé,public,M,2024,Finance et Comptabilité,S|R|I,0.476,8.74,8.19,9.15,1,0.529,0.528,0.476,0.520,0
96534db122b9a4f6,BAC_1,A,Plateaux Ouest,privé,M,2023,Communication et Journalisme,S|R|I,0.601,11.15,10.07,12.93,1,0.685,0.966,0.167,0.748,1
025ecbf51ae32d57,BAC_1,A,Centrale,public,F,2023,Psychologie,S|R|I,0.543,10.76,10.02,9.99,1,0.518,0.811,0.356,0.640,1
3e73c800b2b78b7c,BAC_1,D,Grand Lomé,public,F,2024,Informatique,S|R|I,0.547,12.56,10.42,12.28,1,0.607,0.677,0.598,0.641,0
4413e5b909337bba,BAC_1,A,Centrale,public,F,2024,Droit,S|R|I,0.624,11.67,12.49,11.82,-1,0.719,0.239,0.185,0.399,0
b10de9367cd91e22,BAC_1,A,Grand Lomé,public,M,2023,Anglais,S|R|I,0.511,12.19,11.15,11.79,1,0.619,0.946,0.521,0.768,1
75f895d75c548165,BAC_1,A,Grand Lomé,public,M,2023,Communication et Journalisme,S|R|I,0.481,11.93,11.09,11.22,1,0.626,0.958,0.663,0.798,0
c32a3c2c9343cb0c,BAC_1,G2,Plateaux Est,privé,F,2024,Banque et Assurance,S|R|I,0.556,12.04,12.0,11.54,1,0.546,0.675,0.886,0.661,1
7b52490442f13dd3,BAC_1,D,Grand Lomé,public,F,2024,Génie Électrique,S|R|I,0.488,10.16,10.25,8.36,-1,0.442,0.527,0.757,0.532,0
8aadf119f7f39110,BAC_1,A,Maritime,public,F,2023,Sciences de l'Éducation,S|R|I,0.540,9.34,10.31,9.97,-1,0.598,0.774,0.602,0.687,1
960c7c4bfd5a25d7,BAC_1,A,Plateaux Est,public,F,2024,Anglais,S|R|I,0.441,11.26,11.11,10.06,1,0.438,0.618,0.327,0.511,0
f8fd1a13724e0c07,BAC_1,D,Grand Lomé,public,F,2023,Génie Électrique,S|R|I,0.477,14.38,14.88,12.83,-1,0.439,0.698,0.511,0.579,0
1f3fcc9218258ffd,BAC_1,D,Plateaux Ouest,privé,M,2024,Génie Civil,S|R|I,0.529,10.12,10.26,9.59,-1,0.357,0.468,0.401,0.419,1
45f182b83cb70f36,BAC_1,A,Grand Lomé,privé,M,2023,Psychologie,S|R|I,0.603,11.67,11.2,11.55,1,0.479,0.889,0.612,0.704,1
1302a10455e66f56,BAC_1,D,Plateaux Est,privé,M,2023,Biologie,S|R|I,0.550,9.26,9.13,8.39,1,0.427,0.949,0.488,0.697,0
9763661fd61973cf,BAC_1,A,Grand Lomé,public,F,2023,Communication et Journalisme,S|R|I,0.522,11.08,11.52,9.88,-1,0.483,0.934,0.286,0.679,1
